"school_name";"koreaS_code";"school_code"
"인천원당고등학교";"E10";7310260
"인천원당초등학교";"E10";7361014
"인천원동초등학교";"E10";7341219
"인천은광학교";"E10";7310155
"인천은봉초등학교";"E10";7341051
"인천은송초등학교";"E10";7341304
"인천은지초등학교";"E10";7361019
"인천이음중학교";"E10";7361322
"인천이음초등학교";"E10";7361324
"인천인동초등학교";"E10";7341052
"인천인수초등학교";"E10";7341053
"인천인주초등학교";"E10";7321050
"인천인혜학교";"E10";7310151
"인천일신초등학교";"E10";7331046
"인천작동초등학교";"E10";7361053
"인천작전초등학교";"E10";7361054
"인천장도초등학교";"E10";7341054
"인천장서초등학교";"E10";7341270
"인천장수초등학교";"E10";7341055
"인천장아초등학교";"E10";7341293
"인천재능고등학교";"E10";7310561
"인천재능중학교";"E10";7321227
"인천전자마이스터고등학교";"E10";7310370
"인천정각중학교";"E10";7341094
"인천정각초등학교";"E10";7341056
"인천정보과학고등학교";"E10";7310564
"인천조동초등학교";"E10";7341057
"인천주안남초등학교";"E10";7321051
"인천주안북초등학교";"E10";7321052
"인천주안초등학교";"E10";7321053
"인천주원초등학교";"E10";7341058
"인천중산고등학교";"E10";7310562
"인천중산중학교";"E10";7321223
"인천중산초등학교";"E10";7321221
"인천중앙여자상업고등학교";"E10";7310128
"인천중앙초등학교";"E10";7341059
"인천중학교";"E10";7341095
"인천진산과학고등학교";"E10";7310404
"인천진산초등학교";"E10";7331047
"인천창신초등학교";"E10";7361055
"인천창영초등학교";"E10";7321054
"인천천마초등학교";"E10";7361056
"인천첨단초등학교";"E10";7341283
"인천청담고등학교";"E10";7310446
"인천청라고등학교";"E10";7310375
"인천청라중학교";"E10";7361247
"인천청라초등학교";"E10";7361073
"인천청람중학교";"E10";7361292
"인천청람초등학교";"E10";7361267
"인천청량초등학교";"E10";7341060
"인천청선학교";"E10";7310474
"인천청인학교";"E10";7310477
"인천청일초등학교";"E10";7361253
"인천청천초등학교";"E10";7331048
"인천청학초등학교";"E10";7341061
"인천청호중학교";"E10";7361314
"인천청호초등학교";"E10";7361313
"인천체육고등학교";"E10";7310062
"인천초은고등학교";"E10";7310374
"인천초은중학교";"E10";7361255
"인천초은초등학교";"E10";7361246
"인천축현초등학교";"E10";7341062
"인천포스코고등학교";"E10";7310447
"인천하늘고등학교";"E10";7310371
"인천하늘중학교";"E10";7321230
"인천하늘초등학교";"E10";7321196
"인천하정초등학교";"E10";7331049
"인천학산초등학교";"E10";7321055
"인천학익초등학교";"E10";7321056
"인천한길초등학교";"E10";7331050
"인천한누리학교";"E10";7310418
"인천한누리학교(중)";"E10";7310418
"인천한별초등학교";"E10";7361317
"인천한빛초등학교";"E10";7341236
"인천함박초등학교";"E10";7341063
"인천해든초등학교";"E10";7361315
"인천해밀학교";"E10";7310384
"인천해밀학교(중)";"E10";7310384
"인천해사고등학교";"E10";1192069
"인천해서초등학교";"E10";7361015
"인천해송고등학교";"E10";7310349
"인천해송중학교";"E10";7341096
"인천해송초등학교";"E10";7341064
"인천해양과학고등학교";"E10";7310109
"인천해원고등학교";"E10";7310423
"인천해원중학교";"E10";7361256
"인천해원초등학교";"E10";7361254
"인천현송중학교";"E10";7341312
"인천현송초등학교";"E10";7341306
"인천혜광학교";"E10";7310156
"인천화교소중산중고등학교";"E10";7310451
"인천화전초등학교";"E10";7361057
"인천효성고등학교";"E10";7310252
"인천효성남초등학교";"E10";7361058
"인천효성동초등학교";"E10";7361059
"인천효성서초등학교";"E10";7361060
"인천효성중학교";"E10";7361099
"인천효성초등학교";"E10";7361061
"인천후정초등학교";"E10";7331051
"인평자동차고등학교";"E10";7310479
"인하대학교사범대학부속고등학교";"E10";7310085
"인하대학교사범대학부속중학교";"E10";7321097
"인항고등학교";"E10";7310086
"인화여자고등학교";"E10";7310063
"인화여자중학교";"E10";7321088
"임학중학교";"E10";7361096
"작전고등학교";"E10";7310213
"작전여자고등학교";"E10";7310241
"작전중학교";"E10";7361097
"정석항공과학고등학교";"E10";7310372
"제물포고등학교";"E10";7310064
"제물포고등학교부설방송통신고등학교";"E10";7310130
"제물포여자중학교";"E10";7321089
"제물포중학교";"E10";7361098
"제일고등학교";"E10";7310246
"조산초등학교";"E10";7351023
"진산중학교";"E10";7331072
"채드윅송도국제학교";"E10";7310450
"청라달튼외국인학교";"E10";7310377
"청량중학교";"E10";7341097
"청천중학교";"E10";7331073
"청학중학교";"E10";7341098
"하점초등학교";"E10";7351025
"학력인정남인천고등학교";"E10";7310387
"학력인정남인천고등학교(2년제)";"E10";7310394
"학력인정남인천고등학교병설남인천중학교(2년제)";"E10";7310392
"학력인정인천생활예술고등학교";"E10";7310476
"학익고등학교";"E10";7310065
"학익여자고등학교";"E10";7310066
"한국글로벌셰프고등학교";"E10";7310601
"한국주얼리고등학교";"E10";7310454
"한일초등학교";"E10";7331052
"한진고등기술학교";"E10";7310135
"함박중학교";"E10";7341099
"합일초등학교";"E10";7351026
"해명초등학교";"E10";7351027
"화도진중학교";"E10";7321090
"화도초등학교";"E10";7351028
"가거도초등학교";"Q10";8721038
"간문초등학교";"Q10";8581012
"강진고등학교";"Q10";8490032
"강진대구중학교";"Q10";8631009
"강진동초등학교";"Q10";8631012
"강진북초등학교";"Q10";8631013
"강진여자중학교";"Q10";8631004
"강진작천중학교";"Q10";8631010
"강진중앙초등학교";"Q10";8631011
"강진중학교";"Q10";8631003
"강진칠량중학교";"Q10";8631008
"거문중학교";"Q10";8511019
"거문초등학교";"Q10";8511091
"겸백초등학교";"Q10";8601026
"경호초등학교";"Q10";8511040
"계곡초등학교";"Q10";8641032
"계산초등학교";"Q10";8631015
"고금고등학교";"Q10";8490245
"고금중학교";"Q10";8701005
"고금초등학교";"Q10";8701024
"고달초등학교";"Q10";8571011
"고서초등학교";"Q10";8561020
"고성중학교";"Q10";8711006
"고성초등학교";"Q10";8711016
"고흥고등학교";"Q10";8490033
"고흥과역중학교";"Q10";8591014
"고흥남양중학교";"Q10";8591015
"고흥대서중학교";"Q10";8591017
"고흥도덕중학교";"Q10";8591007
"고흥도화고등학교";"Q10";8490222
"고흥도화중학교";"Q10";8591009
"고흥동초등학교";"Q10";8591018
"고흥백양중학교";"Q10";8591012
"고흥산업과학고등학교";"Q10";8490323
"고흥여자중학교";"Q10";8591004
"고흥영주고등학교";"Q10";8490322
"고흥점암중앙중학교";"Q10";8591013
"고흥중학교";"Q10";8591003
"고흥풍양중학교";"Q10";8591006
"곡성고등학교";"Q10";8490035
"곡성중앙초등학교";"Q10";8571007
"곡성중학교";"Q10";8571004
"골약초등학교";"Q10";8551032
"공산초등학교";"Q10";8531028
"과역초등학교";"Q10";8591035
"관기초등학교";"Q10";8511066
"관산남초등학교";"Q10";8621017
"관산초등학교";"Q10";8621016
"광남고등학교";"Q10";8490077
"광양가야초등학교";"Q10";8551037
"광양고등학교";"Q10";8490037
"광양골약중학교";"Q10";8551010
"광양다압중학교";"Q10";8551009
"광양덕례초등학교";"Q10";8551021
"광양동초등학교";"Q10";8551018
"광양마동중학교";"Q10";8551092
"광양마동초등학교";"Q10";8551041
"광양마로초등학교";"Q10";8551090
"광양백운고등학교";"Q10";8490243
"광양백운중학교";"Q10";8551015
"광양백운초등학교";"Q10";8551044
"광양북초등학교";"Q10";8551019
"광양서초등학교";"Q10";8551017
"광양여자고등학교";"Q10";8490038
"광양여자중학교";"Q10";8551005
"광양용강중학교";"Q10";8551091
"광양용강초등학교";"Q10";8551042
"광양제철고등학교";"Q10";8490078
"광양제철남초등학교";"Q10";8551046
"광양제철중학교";"Q10";8551016
"광양제철초등학교";"Q10";8551045
"광양중동중학교";"Q10";8551014
"광양중동초등학교";"Q10";8551039
"광양중마초등학교";"Q10";8551035
"광양중앙초등학교";"Q10";8551034
"광양중진초등학교";"Q10";8551040
"광양중학교";"Q10";8551004
"광양진월중학교";"Q10";8551008
"광양칠성초등학교";"Q10";8551043
"광양하이텍고등학교";"Q10";8490433
"광양햇살학교";"Q10";8490517
"광영고등학교";"Q10";8490299
"광영중학교";"Q10";8551012
"광영초등학교";"Q10";8551036
"광의초등학교";"Q10";8581016
"광주교육대학교목포부설초등학교";"Q10";7006150
"구례고등학교";"Q10";8490039
"구례동중학교";"Q10";8581006
"구례북중학교";"Q10";8581007
"구례북초등학교";"Q10";8581010
"구례산동중학교";"Q10";8581008
"구례여자중학교";"Q10";8581005
"구례중앙초등학교";"Q10";8581009
"구례중학교";"Q10";8581004
"구림공업고등학교";"Q10";8490120
"구림중학교";"Q10";8651007
"구림초등학교";"Q10";8651026
"군남초등학교";"Q10";8681029
"군내북초등학교";"Q10";8711014
"군동초등학교";"Q10";8631014
"군서초등학교";"Q10";8681028
"군외중학교";"Q10";8701008
"군외초등학교";"Q10";8701020
"금당중학교";"Q10";8701009
"금당초등학교";"Q10";8701030
"금산중학교";"Q10";8591008
"금산초등학교";"Q10";8591025
"금성고등학교";"Q10";8490079
"금성중학교";"Q10";8531016
"금성초등학교";"Q10";8561017
"금성초등학교";"Q10";8711015
"금일동초등학교";"Q10";8701028
"금일중학교";"Q10";8701011
"금일초등학교";"Q10";8701026
"금정초등학교";"Q10";8651018
"금천초등학교";"Q10";8531035
"기산초등학교";"Q10";8671013
"나산실용예술중학교";"Q10";8671035
"나산초등학교";"Q10";8671020
"나주고등학교";"Q10";8490040
"나주공산중학교";"Q10";8531008
"나주공업고등학교";"Q10";8490169
"나주금천중학교";"Q10";8531006
"나주다시중학교";"Q10";8531007
"나주동강중학교";"Q10";8531011
"나주문평중학교";"Q10";8531013
"나주반남중학교";"Q10";8531014
"나주봉황중학교";"Q10";8531012
"나주북초등학교";"Q10";8531021
"나주상업고등학교";"Q10";8490373
"나주이화학교";"Q10";8490398
"나주중앙초등학교";"Q10";8531020
"나주중학교";"Q10";8531004
"나주초등학교";"Q10";8531019
"나진초등학교";"Q10";8511071
"낙성초등학교";"Q10";8601023
"낙안초등학교";"Q10";8521060
"남면초등학교";"Q10";8561023
"남악고등학교";"Q10";8490301
"남악중학교";"Q10";8661010
"남악초등학교";"Q10";8661031
"남양초등학교";"Q10";8591036
"남평중학교";"Q10";8531009
"남평초등학교";"Q10";8531038
"넙도초등학교";"Q10";8701038
"노동초등학교";"Q10";8601024
"노안남초등학교";"Q10";8531034
"노안중학교";"Q10";8531015
"노안초등학교";"Q10";8531033
"노화고등학교";"Q10";8490289
"노화북초등학교";"Q10";8701036
"노화중앙초등학교";"Q10";8701037
"노화중학교";"Q10";8701007
"노화초등학교";"Q10";8701035
"녹동고등학교";"Q10";8490270
"녹동중학교";"Q10";8591005
"녹동초등학교";"Q10";8591019
"능주고등학교";"Q10";8490081
"능주중학교";"Q10";8611013
"능주초등학교";"Q10";8611018
"다도초등학교";"Q10";8531039
"다시초등학교";"Q10";8531031
"다압초등학교";"Q10";8551031
"다향고등학교";"Q10";8490375
"담양고등학교";"Q10";8490209
"담양고서중학교";"Q10";8561010
"담양공업고등학교";"Q10";8490124
"담양금성중학교";"Q10";8561008
"담양남초등학교";"Q10";8561012
"담양동초등학교";"Q10";8561011
"담양수북중학교";"Q10";8561009
"담양여자중학교";"Q10";8561005
"담양중학교";"Q10";8561004
"담주초등학교";"Q10";8561013
"대구초등학교";"Q10";8631017
"대덕중학교";"Q10";8621012
"대덕초등학교";"Q10";8621018
"대동향교초등학교";"Q10";8671019
"대마초등학교";"Q10";8681025
"대불초등학교";"Q10";8651035
"대서초등학교";"Q10";8591040
"덕수학교";"Q10";8490240
"덕진초등학교";"Q10";8651017
"도곡중앙초등학교";"Q10";8611020
"도곡초등학교";"Q10";8611019
"도덕초등학교";"Q10";8591024
"도암중학교";"Q10";8631006
"도암초등학교";"Q10";8631021
"도원초등학교";"Q10";8511053
"도초고등학교";"Q10";8490041
"도초초등학교";"Q10";8721029
"도포초등학교";"Q10";8651024
"도화초등학교";"Q10";8591026
"독천초등학교";"Q10";8651029
"돌산중앙중학교";"Q10";8511014
"돌산중학교";"Q10";8511013
"돌산초등학교";"Q10";8511077
"동강중학교";"Q10";8591016
"동강초등학교";"Q10";8591039
"동강초등학교";"Q10";8531029
"동광양중학교";"Q10";8551011
"동면초등학교";"Q10";8611027
"동명초등학교";"Q10";8521044
"동백초등학교";"Q10";8511100
"동복초등학교";"Q10";8611029
"동산초등학교";"Q10";8521048
"동화초등학교";"Q10";8691018
"두륜중학교";"Q10";8641012
"두원초등학교";"Q10";8591041
"득량남초등학교";"Q10";8601034
"득량중학교";"Q10";8601014
"라온초등학교";"Q10";8531075
"마량초등학교";"Q10";8631018
"마산초등학교";"Q10";8641033
"만덕초등학교";"Q10";8561022
"망운중학교";"Q10";8661011
"망운초등학교";"Q10";8661014
"매성고등학교";"Q10";8490320
"매성중학교";"Q10";8531080
"매안초등학교";"Q10";8521138
"명덕초등학교";"Q10";8621023
"목상고등학교";"Q10";8490425
"목포고등학교";"Q10";8490043
"목포고등학교부설방송통신고등학교";"Q10";8490182
"목포공업고등학교";"Q10";8490287
"목포남초등학교";"Q10";8501028
"목포대성초등학교";"Q10";8501031
"목포대연초등학교";"Q10";8501036
"목포덕인고등학교";"Q10";8490082
"목포덕인중학교";"Q10";8501015
"목포동초등학교";"Q10";8501026
"목포마리아회고등학교";"Q10";8490083
"목포미항초등학교";"Q10";8501044
"목포백련초등학교";"Q10";8501120
"목포부영초등학교";"Q10";8501038
"목포부주초등학교";"Q10";8501115
"목포북교초등학교";"Q10";8501019
"목포산정초등학교";"Q10";8501020
"목포삼학초등학교";"Q10";8501033
"목포상동초등학교";"Q10";8501037
"목포서부초등학교";"Q10";8501021
"목포서산초등학교";"Q10";8501029
"목포서해초등학교";"Q10";8501045
"목포석현초등학교";"Q10";8501047
"목포성신고등학교";"Q10";8490236
"목포신흥초등학교";"Q10";8501041
"목포애향중학교";"Q10";8501011
"목포애향초등학교";"Q10";8501049
"목포여자고등학교";"Q10";8490044
"목포여자상업고등학교";"Q10";8490171
"목포여자중학교";"Q10";8501006
"목포연동초등학교";"Q10";8501034
"목포연산초등학교";"Q10";8501040
"목포영산초등학교";"Q10";8501106
"목포영화중학교";"Q10";8501017
"목포옥암중학교";"Q10";8501010
"목포옥암초등학교";"Q10";8501050
"목포용해초등학교";"Q10";8501046
"목포용호초등학교";"Q10";8501032
"목포유달중학교";"Q10";8501004
"목포유달초등학교";"Q10";8501023
"목포이로초등학교";"Q10";8501027
"목포인성학교";"Q10";8490191
"목포임성초등학교";"Q10";8501035
"목포정명여자고등학교";"Q10";8490085
"목포정명여자중학교";"Q10";8501016
"목포제일여자고등학교";"Q10";8490045
"목포제일정보고등학교";"Q10";8490309
"목포제일정보중학교";"Q10";8490312
"목포제일중학교";"Q10";8501003
"목포중앙고등학교";"Q10";8490273
"목포중앙여자중학교";"Q10";8501007
"목포중앙여자중학교부설방송통신중학교";"Q10";8501121
"목포중앙초등학교";"Q10";8501022
"목포청호중학교";"Q10";8501005
"목포청호초등학교";"Q10";8501042
"목포하당중학교";"Q10";8501009
"목포하당초등학교";"Q10";8501039
"목포한빛초등학교";"Q10";8501043
"목포항도여자중학교";"Q10";8501008
"목포항도초등학교";"Q10";8501048
"목포혜인여자고등학교";"Q10";8490086
"목포혜인여자중학교";"Q10";8501018
"목포홍일고등학교";"Q10";8490087
"목포홍일중학교";"Q10";8501013
"몽탄초등학교";"Q10";8661024
"묘량중앙초등학교";"Q10";8681026
"무선중학교";"Q10";8511024
"무선초등학교";"Q10";8511055
"무안고등학교";"Q10";8490223
"무안몽탄중학교";"Q10";8661008
"무안북중학교";"Q10";8661005
"무안중학교";"Q10";8661004
"무안청계중학교";"Q10";8661007
"무안초등학교";"Q10";8661013
"무안행복중학교";"Q10";8661062
"무안행복초등학교";"Q10";8661061
"무안현경중학교";"Q10";8661006
"무정초등학교";"Q10";8561018
"문덕초등학교";"Q10";8601030
"문척초등학교";"Q10";8581011
"문태고등학교";"Q10";8490088
"문태중학교";"Q10";8501012
"문평초등학교";"Q10";8531032
"문향고등학교";"Q10";8490288
"미력초등학교";"Q10";8601025
"미암초등학교";"Q10";8651030
"반남초등학교";"Q10";8531027
"백수서초등학교";"Q10";8681021
"백수초등학교";"Q10";8681019
"백양초등학교";"Q10";8591030
"백제고등학교";"Q10";8490213
"백초초등학교";"Q10";8511081
"벌교고등학교";"Q10";8490089
"벌교상업고등학교";"Q10";8490413
"벌교여자고등학교";"Q10";8490090
"벌교여자중학교";"Q10";8601008
"벌교중앙초등학교";"Q10";8601022
"벌교중학교";"Q10";8601007
"벌교초등학교";"Q10";8601019
"법성고등학교";"Q10";8490272
"법성중학교";"Q10";8681011
"법성포초등학교";"Q10";8681033
"별량초등학교";"Q10";8521062
"병영상업고등학교";"Q10";8490429
"병영중학교";"Q10";8631007
"병영초등학교";"Q10";8631019
"보길동초등학교";"Q10";8701041
"보길초등학교";"Q10";8701040
"보성고등학교";"Q10";8490047
"보성남초등학교";"Q10";8601018
"보성복내중학교";"Q10";8601010
"보성여자중학교";"Q10";8601006
"보성중학교";"Q10";8601005
"보성초등학교";"Q10";8601017
"보성회천중학교";"Q10";8601011
"복내초등학교";"Q10";8601029
"봉강초등학교";"Q10";8551023
"봉덕초등학교";"Q10";8511079
"봉래중학교";"Q10";8591011
"봉래초등학교";"Q10";8591028
"봉산초등학교";"Q10";8561014
"봉황고등학교";"Q10";8490048
"봉황초등학교";"Q10";8531040
"부산초등학교";"Q10";8621027
"부영여자고등학교";"Q10";8490049
"북이초등학교";"Q10";8691023
"북일초등학교";"Q10";8691024
"북일초등학교";"Q10";8641030
"북평중학교";"Q10";8641006
"북평초등학교";"Q10";8641029
"분향초등학교";"Q10";8691017
"불갑초등학교";"Q10";8681027
"비금동초등학교";"Q10";8721028
"비금중학교";"Q10";8721008
"비금초등학교";"Q10";8721027
"빛가람중학교";"Q10";8531070
"빛가람초등학교";"Q10";8531069
"빛누리초등학교";"Q10";8531072
"사창초등학교";"Q10";8691020
"사평초등학교";"Q10";8611028
"산이서초등학교";"Q10";8641038
"산이중학교";"Q10";8641010
"산이초등학교";"Q10";8641037
"산포초등학교";"Q10";8531036
"삼계고등학교";"Q10";8490244
"삼계중학교";"Q10";8691006
"삼광중학교";"Q10";8601015
"삼기초등학교";"Q10";8571008
"삼산초등학교";"Q10";8641018
"삼서초등학교";"Q10";8691019
"삼향동초등학교";"Q10";8661022
"삼향북초등학교";"Q10";8661023
"삼향초등학교";"Q10";8661021
"삼호고등학교";"Q10";8490340
"삼호서중학교";"Q10";8651013
"삼호서초등학교";"Q10";8651034
"삼호중앙초등학교";"Q10";8651032
"삼호중학교";"Q10";8651012
"상사초등학교";"Q10";8521064
"상암초등학교";"Q10";8511059
"생영초등학교";"Q10";8701029
"서삼초등학교";"Q10";8691022
"서정초등학교";"Q10";8641075
"서창초등학교";"Q10";8651031
"석곡중학교";"Q10";8571005
"석곡초등학교";"Q10";8571009
"석교중학교";"Q10";8711005
"석교초등학교";"Q10";8711024
"성산초등학교";"Q10";8511101
"성요셉상호문화고등학교";"Q10";8490450
"성전고등학교";"Q10";8490052
"성전중학교";"Q10";8631005
"성전초등학교";"Q10";8631023
"성지송학중학교";"Q10";8681014
"성황초등학교";"Q10";8551033
"세지중학교";"Q10";8531018
"세지초등학교";"Q10";8531024
"세풍초등학교";"Q10";8551022
"소라초등학교";"Q10";8511061
"소림학교";"Q10";8490247
"소안중학교";"Q10";8701010
"소안초등학교";"Q10";8701034
"소호초등학교";"Q10";8511056
"손불서초등학교";"Q10";8671015
"손불초등학교";"Q10";8671014
"송강고등학교";"Q10";8490512
"송광초등학교";"Q10";8521058
"송산초등학교";"Q10";8521130
"송지고등학교";"Q10";8490427
"송지중학교";"Q10";8641008
"송지초등학교";"Q10";8641023
"송호초등학교";"Q10";8641026
"수북초등학교";"Q10";8561025
"순천강남여자고등학교";"Q10";8490091
"순천고등학교";"Q10";8490054
"순천고등학교부설방송통신고등학교";"Q10";8490183
"순천공업고등학교";"Q10";8490141
"순천금당고등학교";"Q10";8490092
"순천금당중학교";"Q10";8521010
"순천낙안중학교";"Q10";8521020
"순천남산중학교";"Q10";8521008
"순천남산초등학교";"Q10";8521033
"순천남초등학교";"Q10";8521024
"순천대석초등학교";"Q10";8521042
"순천도사초등학교";"Q10";8521028
"순천동산여자중학교";"Q10";8521006
"순천매산고등학교";"Q10";8490093
"순천매산여자고등학교";"Q10";8490094
"순천매산중학교";"Q10";8521023
"순천별량중학교";"Q10";8521021
"순천복성고등학교";"Q10";8490339
"순천봉화초등학교";"Q10";8521043
"순천부영초등학교";"Q10";8521034
"순천북초등학교";"Q10";8521025
"순천비봉초등학교";"Q10";8521040
"순천삼산중학교";"Q10";8521003
"순천삼산초등학교";"Q10";8521032
"순천선혜학교";"Q10";8490188
"순천성남초등학교";"Q10";8521026
"순천성동초등학교";"Q10";8521031
"순천승남중학교";"Q10";8521018
"순천승주중학교";"Q10";8521016
"순천승평중학교";"Q10";8521022
"순천신흥중학교";"Q10";8521009
"순천신흥초등학교";"Q10";8521039
"순천여자고등학교";"Q10";8490055
"순천여자중학교";"Q10";8521005
"순천연향중학교";"Q10";8521007
"순천연향중학교부설방송통신중학교";"Q10";8521155
"순천연향초등학교";"Q10";8521037
"순천왕운중학교";"Q10";8521131
"순천왕운초등학교";"Q10";8521068
"순천왕의중학교";"Q10";8521014
"순천왕조초등학교";"Q10";8521038
"순천왕지초등학교";"Q10";8521041
"순천용당초등학교";"Q10";8521036
"순천월전중학교";"Q10";8521015
"순천율산초등학교";"Q10";8521065
"순천이수중학교";"Q10";8521004
"순천이수초등학교";"Q10";8521035
"순천인안초등학교";"Q10";8521030
"순천전자고등학교";"Q10";8490142
"순천제일고등학교";"Q10";8490230
"순천조례초등학교";"Q10";8521029
"순천주암중학교";"Q10";8521017
"순천중앙초등학교";"Q10";8521027
"순천청암고등학교";"Q10";8490235
"순천팔마고등학교";"Q10";8490291
"순천팔마중학교";"Q10";8521011
"순천풍덕중학교";"Q10";8521012
"순천풍덕초등학교";"Q10";8521067
"순천향림중학교";"Q10";8521013
"순천향림초등학교";"Q10";8521066
"순천효산고등학교";"Q10";8490214
"순천효천고등학교";"Q10";8490095
"승주초등학교";"Q10";8521054
"시전초등학교";"Q10";8511054
"시종중학교";"Q10";8651014
"시종초등학교";"Q10";8651021
"신광초등학교";"Q10";8671016
"신기초등학교";"Q10";8511098
"신대초등학교";"Q10";8521159
"신북중학교";"Q10";8651006
"신북초등학교";"Q10";8651019
"신안신의중학교";"Q10";8721015
"신안증도중학교";"Q10";8721012
"신안해양과학고등학교";"Q10";8490417
"신안흑산중학교";"Q10";8721013
"신의초등학교";"Q10";8721042
"신전초등학교";"Q10";8631022
"신지동초등학교";"Q10";8701023
"신지초등학교";"Q10";8701022
"신풍초등학교";"Q10";8511070
"쌍봉초등학교";"Q10";8511052
"아산초등학교";"Q10";8611031
"안산중학교";"Q10";8511026
"안심초등학교";"Q10";8511099
"안양동초등학교";"Q10";8621020
"안양초등학교";"Q10";8621019
"안일초등학교";"Q10";8511074
"안좌고등학교";"Q10";8490416
"안좌중학교";"Q10";8721003
"안좌초등학교";"Q10";8721045
"암태중학교";"Q10";8721009
"암태초등학교";"Q10";8721049
"압해동초등학교";"Q10";8721055
"압해서초등학교";"Q10";8721056
"압해중학교";"Q10";8721011
"압해초등학교";"Q10";8721052
"약산고등학교";"Q10";8490056
"약산중학교";"Q10";8701013
"약산초등학교";"Q10";8701025
"약수초등학교";"Q10";8691025
"양산초등학교";"Q10";8531025
"어란진초등학교";"Q10";8641027
"엄다초등학교";"Q10";8671018
"여남고등학교";"Q10";8490057
"여남중학교";"Q10";8511015
"여남초등학교";"Q10";8511083
"여도중학교";"Q10";8511031
"여도초등학교";"Q10";8511102
"여선중학교";"Q10";8511010
"여수개도중학교";"Q10";8511025
"여수고등학교";"Q10";8490058
"여수공업고등학교";"Q10";8490177
"여수구봉중학교";"Q10";8511004
"여수구봉초등학교";"Q10";8511044
"여수남산초등학교";"Q10";8511046
"여수남초등학교";"Q10";8511035
"여수동초등학교";"Q10";8511033
"여수문수중학교";"Q10";8511008
"여수문수초등학교";"Q10";8511048
"여수미평초등학교";"Q10";8511036
"여수봉산초등학교";"Q10";8511042
"여수부영초등학교";"Q10";8511050
"여수북초등학교";"Q10";8511037
"여수삼일중학교";"Q10";8511181
"여수서초등학교";"Q10";8511032
"여수석유화학고등학교";"Q10";8490411
"여수송현초등학교";"Q10";8511200
"여수신월초등학교";"Q10";8511051
"여수양지초등학교";"Q10";8511049
"여수여명학교";"Q10";8490189
"여수여문초등학교";"Q10";8511045
"여수여자고등학교";"Q10";8490059
"여수여자중학교";"Q10";8511006
"여수웅천중학교";"Q10";8511194
"여수정보과학고등학교";"Q10";8490212
"여수종고중학교";"Q10";8511027
"여수종고초등학교";"Q10";8511038
"여수좌수영초등학교";"Q10";8511097
"여수중앙여자고등학교";"Q10";8490096
"여수중앙여자중학교";"Q10";8511029
"여수중앙초등학교";"Q10";8511034
"여수중학교";"Q10";8511003
"여수진남초등학교";"Q10";8511039
"여수충무고등학교";"Q10";8490286
"여수한려초등학교";"Q10";8511047
"여수해양과학고등학교";"Q10";8490374
"여수화양고등학교";"Q10";8490215
"여안초등학교";"Q10";8511088
"여양고등학교";"Q10";8490097
"여양중학교";"Q10";8511030
"여천고등학교";"Q10";8490060
"여천중학교";"Q10";8511009
"여천초등학교";"Q10";8511057
"염산초등학교";"Q10";8681030
"영강초등학교";"Q10";8531023
"영광고등학교";"Q10";8490062
"영광공업고등학교";"Q10";8490428
"영광군남중학교";"Q10";8681006
"영광대마중학교";"Q10";8681010
"영광백수중학교";"Q10";8681007
"영광여자중학교";"Q10";8681005
"영광염산중학교";"Q10";8681008
"영광전자고등학교";"Q10";8490305
"영광중앙초등학교";"Q10";8681017
"영광중학교";"Q10";8681004
"영광초등학교";"Q10";8681015
"영광홍농중학교";"Q10";8681009
"영남초등학교";"Q10";8591034
"영산고등학교";"Q10";8490325
"영산성지고등학교";"Q10";8490098
"영산중학교";"Q10";8531017
"영산포여자중학교";"Q10";8531005
"영산포초등학교";"Q10";8531022
"영암고등학교";"Q10";8490063
"영암금정중학교";"Q10";8651008
"영암낭주고등학교";"Q10";8490064
"영암낭주중학교";"Q10";8651005
"영암도포중학교";"Q10";8651009
"영암미암중학교";"Q10";8651011
"영암서호중학교";"Q10";8651010
"영암여자고등학교";"Q10";8490099
"영암여자중학교";"Q10";8651015
"영암중학교";"Q10";8651004
"영암초등학교";"Q10";8651016
"영흥고등학교";"Q10";8490100
"영흥중학교";"Q10";8501014
"예당고등학교";"Q10";8490101
"예당중학교";"Q10";8601013
"예당초등학교";"Q10";8601032
"오룡중학교";"Q10";8661055
"오룡초등학교";"Q10";8661051
"오산초등학교";"Q10";8571014
"오산초등학교";"Q10";8711017
"옥곡중학교";"Q10";8551006
"옥곡초등학교";"Q10";8551026
"옥과고등학교";"Q10";8490102
"옥과중학교";"Q10";8571006
"옥과초등학교";"Q10";8571012
"옥룡북초등학교";"Q10";8551025
"옥룡초등학교";"Q10";8551024
"옥천초등학교";"Q10";8641031
"옴천초등학교";"Q10";8631020
"완도고등학교";"Q10";8490065
"완도금일고등학교";"Q10";8490066
"완도보길중학교";"Q10";8701015
"완도수산고등학교";"Q10";8490151
"완도신지중학교";"Q10";8701014
"완도여자중학교";"Q10";8701004
"완도중앙초등학교";"Q10";8701017
"완도중학교";"Q10";8701003
"완도초등학교";"Q10";8701016
"왕곡초등학교";"Q10";8531026
"외서초등학교";"Q10";8521059
"용당초등학교";"Q10";8651033
"용면초등학교";"Q10";8561019
"용방초등학교";"Q10";8581017
"용산초등학교";"Q10";8621021
"용정중학교";"Q10";8601016
"우수영중학교";"Q10";8641013
"우수영초등학교";"Q10";8641040
"운남초등학교";"Q10";8661028
